# Manually supplied (because they are defined indirectly in libc)
# libm
libc.so	__isnanl,isnanl	0
libc.so	__finitel,finitel	0
libc.so	copysignl	0
libc.so	modfl	1
libc.so	frexpl	1
libc.so	__signbitl	0
libc.so	ldexpl,scalbnl	1
libc.so	isinf,__isinf	0
libc.so	isnan,__isnan	0
libc.so	__finite,finite	0
libc.so	copysign	0
libc.so	modf	1
libc.so	frexp	1
libc.so	__signbit	0
libc.so	ldexp,scalbn	1
libc.so	isinff,__isinff	0
libc.so	__isnanf,isnanf	0
libc.so	__finitef,finitef	0
libc.so	copysignf	0
libc.so	modff	1
libc.so	frexpf	1
libc.so	__signbitf	0
libc.so	ldexpf,scalbnf	1
libc.so	__isnanf128,__isnanf128	0
libc.so	__sigsetjmp	2
libc.so	setjmp	1
libc.so	_setjmp	1
libc.so	longjmp,siglongjmp,_longjmp	2
libc.so	ssignal,bsd_signal,signal	2
libc.so	raise,gsignal	1
libc.so	killpg	2
libc.so	__sigaction,sigaction	3
libc.so	sigprocmask	3
libc.so	kill	2
libc.so	sigpending	1
libc.so	sigsuspend,__sigsuspend	1
libc.so	sigwait	2
libc.so	sigblock	1
libc.so	sigsetmask	1
libc.so	__sigpause	2
libc.so	sigpause	1
libc.so	__xpg_sigpause	1
libc.so	sigvec	3
libc.so	sigstack	2
libc.so	sigaltstack	2
libc.so	siginterrupt	2
libc.so	sigemptyset	1
libc.so	sigfillset	1
libc.so	sigaddset	2
libc.so	sigdelset	2
libc.so	sigismember	2
libc.so	sigreturn	0
libc.so	siggetmask	0
libc.so	__sysv_signal,sysv_signal	2
libc.so	sigisemptyset	1
libc.so	sigandset	3
libc.so	sigorset	3
libc.so	__libc_current_sigrtmin	0
libc.so	__libc_current_sigrtmax	0
libc.so	__libc_allocate_rtsig	1
libc.so	sigtimedwait	3
libc.so	sigwaitinfo	2
libc.so	sigqueue	3
libc.so	sighold	1
libc.so	sigrelse	1
libc.so	sigignore	1
libc.so	sigset	2
libc.so	atof	1
libc.so	atoi	1
libc.so	atol	1
libc.so	atoll	1
libc.so	bsearch	5
libc.so	qsort_r	6
libc.so	qsort	4
libc.so	getenv	1
libc.so	putenv	1
libc.so	setenv	3
libc.so	unsetenv	1
libc.so	clearenv	0
libc.so	secure_getenv,__secure_getenv	1
libc.so	exit	1
libc.so	on_exit	2
libc.so	__cxa_atexit	3
libc.so	__cxa_finalize	1
libc.so	quick_exit	1
libc.so	__cxa_at_quick_exit	2
libc.so	__cxa_thread_atexit_impl	3
libc.so	abs	1
libc.so	labs,imaxabs	1
libc.so	llabs	1
libc.so	div	2
libc.so	imaxdiv,ldiv	2
libc.so	lldiv	2
libc.so	mblen	3
libc.so	mbstowcs	3
libc.so	mbtowc	3
libc.so	wcstombs	3
libc.so	wctomb	3
libc.so	srandom,srand	1
libc.so	initstate	3
libc.so	setstate	1
libc.so	random	0
libc.so	srandom_r	2
libc.so	initstate_r	4
libc.so	setstate_r	3
libc.so	random_r	2
libc.so	rand	0
libc.so	rand_r	1
libc.so	drand48	0
libc.so	erand48	1
libc.so	lrand48	0
libc.so	nrand48	1
libc.so	mrand48	0
libc.so	jrand48	1
libc.so	srand48	1
libc.so	seed48	1
libc.so	lcong48	1
libc.so	drand48_r	2
libc.so	erand48_r	3
libc.so	lrand48_r	2
libc.so	nrand48_r	3
libc.so	mrand48_r	2
libc.so	jrand48_r	3
libc.so	srand48_r	2
libc.so	seed48_r	2
libc.so	lcong48_r	2
libc.so	getrandom	3
libc.so	getentropy	2
libc.so	strfromf32,strfromf	3
libc.so	strfromf32x,strfromf64,strfromd	3
libc.so	strfromf64x,strfroml	3
libc.so	__strtol_internal,__strtoll_internal	4
libc.so	strtol,strtoq,strtoimax,strtoll	3
libc.so	__strtoul_internal,__strtoull_internal	4
libc.so	strtoumax,strtoul,strtouq,strtoull	3
libc.so	strtol_l,__strtol_l,__strtoll_l,strtoll_l	4
libc.so	strtoul_l,__strtoull_l,strtoull_l,__strtoul_l	4
libc.so	__strtof_internal	3
libc.so	strtof,strtof32	2
libc.so	__strtod_internal	3
libc.so	strtof32x,strtod,strtof64	2
libc.so	__strtold_internal	3
libc.so	strtof64x,strtold	2
libc.so	strtof_l,__strtof_l,strtof32_l	3
libc.so	strtof64_l,strtof32x_l,strtod_l,__strtod_l	3
libc.so	__strtold_l,strtof64x_l,strtold_l	3
libc.so	system	1
libc.so	realpath	2
libc.so	canonicalize_file_name	1
libc.so	a64l	1
libc.so	l64a	1
libc.so	rpmatch	1
libc.so	strfmon	variadic
libc.so	__strfmon_l,strfmon_l	variadic
libc.so	getsubopt	3
libc.so	__xpg_basename	1
libc.so	fmtmsg	variadic
libc.so	addseverity	2
libc.so	getcontext	6
libc.so	setcontext	1
libc.so	makecontext	6
libc.so	swapcontext	6
libc.so	strfromf128	3
libc.so	__strtof128_internal	3
libc.so	strtof128	2
libc.so	strtof128_l	3
libc.so	ctermid	1
libc.so	cuserid	1
libc.so	_IO_vfprintf,vfprintf	3
libc.so	vprintf	2
libc.so	__printf_fp	3
libc.so	register_printf_specifier	3
libc.so	register_printf_function	3
libc.so	parse_printf_format	6
libc.so	register_printf_modifier	1
libc.so	register_printf_type	1
libc.so	printf_size	3
libc.so	printf_size_info	3
libc.so	_IO_fprintf,fprintf	variadic
libc.so	_IO_printf,printf	variadic
libc.so	snprintf	variadic
libc.so	_IO_sprintf,sprintf	variadic
libc.so	asprintf,__asprintf	variadic
libc.so	dprintf	variadic
libc.so	vfwprintf	3
libc.so	vfscanf,__vfscanf	3
libc.so	vfwscanf	3
libc.so	fscanf	variadic
libc.so	scanf	variadic
libc.so	_IO_sscanf,sscanf	variadic
libc.so	perror	1
libc.so	psignal	2
libc.so	tmpfile,tmpfile64	0
libc.so	tmpnam	1
libc.so	tmpnam_r	1
libc.so	tempnam	2
libc.so	getline	3
libc.so	getw	1
libc.so	putw	2
libc.so	remove	1
libc.so	rename	2
libc.so	renameat	4
libc.so	renameat2	5
libc.so	flockfile,_IO_flockfile	1
libc.so	ftrylockfile,_IO_ftrylockfile	1
libc.so	_IO_funlockfile,funlockfile	1
libc.so	__isoc99_scanf	variadic
libc.so	__isoc99_vscanf	2
libc.so	__isoc99_fscanf	variadic
libc.so	__isoc99_vfscanf	3
libc.so	__isoc99_sscanf	variadic
libc.so	__isoc99_vsscanf	3
libc.so	psiginfo	2
libc.so	_IO_file_doallocate	1
libc.so	_IO_fclose,fclose	1
libc.so	_IO_fdopen,fdopen	3
libc.so	_IO_fflush,fflush	1
libc.so	_IO_fgetpos64,_IO_fgetpos,fgetpos,fgetpos64	2
libc.so	fgets,_IO_fgets	3
libc.so	fopen,_IO_fopen,fopen64	2
libc.so	fopencookie	2
libc.so	fputs,_IO_fputs	2
libc.so	fread,_IO_fread	4
libc.so	fsetpos64,_IO_fsetpos64,_IO_fsetpos,fsetpos	2
libc.so	ftell,_IO_ftell	1
libc.so	_IO_fwrite,fwrite	4
libc.so	getdelim,__getdelim	4
libc.so	_IO_getline_info	6
libc.so	_IO_getline	5
libc.so	gets,_IO_gets	1
libc.so	_IO_padn	3
libc.so	_IO_proc_close	1
libc.so	_IO_proc_open	6
libc.so	_IO_popen,popen	2
libc.so	puts,_IO_puts	1
libc.so	_IO_seekoff	6
libc.so	_IO_seekpos	3
libc.so	_IO_setbuffer,setbuffer	3
libc.so	_IO_setvbuf,setvbuf	6
libc.so	_IO_ungetc,ungetc	2
libc.so	_IO_vsprintf,vsprintf	3
libc.so	__vsscanf,vsscanf	3
libc.so	fputwc	2
libc.so	fputwc_unlocked	2
libc.so	getwc,fgetwc	1
libc.so	fgetwc_unlocked,getwc_unlocked	1
libc.so	getwchar	0
libc.so	getwchar_unlocked	0
libc.so	fgetws	3
libc.so	fgetws_unlocked	3
libc.so	fputws	2
libc.so	fputws_unlocked	2
libc.so	ungetwc	2
libc.so	putwc	2
libc.so	putwc_unlocked	2
libc.so	putwchar	1
libc.so	putwchar_unlocked	1
libc.so	putchar	1
libc.so	putchar_unlocked	1
libc.so	fwprintf	variadic
libc.so	swprintf	variadic
libc.so	vwprintf	2
libc.so	wprintf	variadic
libc.so	wscanf	variadic
libc.so	fwscanf	variadic
libc.so	vwscanf	2
libc.so	vswprintf	4
libc.so	vswscanf	3
libc.so	swscanf	variadic
libc.so	_IO_least_wmarker	2
libc.so	_IO_switch_to_main_wget_area	1
libc.so	_IO_switch_to_wbackup_area	1
libc.so	_IO_wsetb	6
libc.so	_IO_wdefault_pbackfail	2
libc.so	_IO_wdefault_finish	1
libc.so	_IO_wdefault_uflow	1
libc.so	__woverflow	2
libc.so	_IO_wdefault_xsputn	3
libc.so	_IO_wdoallocbuf	1
libc.so	_IO_wdefault_doallocate	1
libc.so	_IO_switch_to_wget_mode	1
libc.so	__wuflow	1
libc.so	__wunderflow	1
libc.so	_IO_wdefault_xsgetn	3
libc.so	_IO_free_wbackup_area	1
libc.so	_IO_sputbackwc	2
libc.so	_IO_sungetwc	1
libc.so	_IO_adjust_wcolumn	3
libc.so	_IO_init_wmarker	2
libc.so	_IO_wmarker_delta	1
libc.so	_IO_seekwmark	2
libc.so	_IO_unsave_wmarkers	1
libc.so	_IO_wfile_underflow	1
libc.so	_IO_wfile_seekoff	6
libc.so	_IO_wdo_write	6
libc.so	_IO_wfile_overflow	2
libc.so	_IO_wfile_sync	1
libc.so	_IO_wfile_xsputn	3
libc.so	fwide	2
libc.so	open_wmemstream	2
libc.so	clearerr	1
libc.so	_IO_feof,feof	1
libc.so	_IO_ferror,ferror	1
libc.so	fileno,fileno_unlocked	1
libc.so	fputc	2
libc.so	freopen	3
libc.so	fseek	3
libc.so	fgetc,getc,_IO_getc	1
libc.so	getchar	0
libc.so	open_memstream	2
libc.so	pclose	1
libc.so	putc,_IO_putc	2
libc.so	rewind	1
libc.so	setbuf	2
libc.so	setlinebuf	1
libc.so	vasprintf	3
libc.so	vdprintf	3
libc.so	vscanf	2
libc.so	__vsnprintf,vsnprintf	4
libc.so	obstack_vprintf	3
libc.so	obstack_printf	variadic
libc.so	fcloseall	0
libc.so	fseeko,fseeko64	3
libc.so	ftello,ftello64	1
libc.so	freopen64	3
libc.so	__fbufsize	1
libc.so	__freading	1
libc.so	__fwriting	1
libc.so	__freadable	1
libc.so	__fwritable	1
libc.so	__flbf	1
libc.so	__fpurge	1
libc.so	__fpending	1
libc.so	__fsetlocking	2
libc.so	fmemopen	3
libc.so	fmemopen	3
libc.so	clearerr_unlocked	1
libc.so	feof_unlocked	1
libc.so	ferror_unlocked	1
libc.so	fputc_unlocked	2
libc.so	fgetc_unlocked,getc_unlocked	1
libc.so	getchar_unlocked	0
libc.so	fflush_unlocked	1
libc.so	putc_unlocked	2
libc.so	_IO_peekc_locked	1
libc.so	fread_unlocked	4
libc.so	fwrite_unlocked	4
libc.so	fgets_unlocked	3
libc.so	fputs_unlocked	2
libc.so	_IO_file_sync	1
libc.so	_IO_file_close	1
libc.so	_IO_file_setbuf	3
libc.so	_IO_file_seek	3
libc.so	_IO_file_seekoff	6
libc.so	_IO_file_stat	2
libc.so	_IO_file_write	3
libc.so	_IO_file_xsputn	3
libc.so	_IO_file_read	3
libc.so	_IO_file_init	1
libc.so	_IO_file_close_it	1
libc.so	_IO_file_finish	1
libc.so	_IO_file_open	6
libc.so	_IO_file_fopen	6
libc.so	_IO_file_attach	2
libc.so	_IO_do_write	3
libc.so	_IO_file_underflow	1
libc.so	_IO_file_overflow	2
libc.so	_IO_un_link	1
libc.so	_IO_link_in	1
libc.so	_IO_switch_to_get_mode	1
libc.so	_IO_free_backup_area	1
libc.so	__overflow	2
libc.so	__underflow	1
libc.so	__uflow	1
